iteration NAG_constant_time_X NAG_constant_time_Y NAG_constant_objective_X NAG_constant_objective_Y NAG_constant_hpwl_X NAG_constant_hpwl_Y NAG_constant_euclidean_norm_X NAG_constant_euclidean_norm_Y NAG_scaled-by-sqrt_time_X NAG_scaled-by-sqrt_time_Y NAG_scaled-by-sqrt_objective_X NAG_scaled-by-sqrt_objective_Y NAG_scaled-by-sqrt_hpwl_X NAG_scaled-by-sqrt_hpwl_Y NAG_scaled-by-sqrt_euclidean_norm_X NAG_scaled-by-sqrt_euclidean_norm_Y NAG_observed-lipschitz_time_X NAG_observed-lipschitz_time_Y NAG_observed-lipschitz_objective_X NAG_observed-lipschitz_objective_Y NAG_observed-lipschitz_hpwl_X NAG_observed-lipschitz_hpwl_Y NAG_observed-lipschitz_euclidean_norm_X NAG_observed-lipschitz_euclidean_norm_Y NAG_min-observed-lipschitz_time_X NAG_min-observed-lipschitz_time_Y NAG_min-observed-lipschitz_objective_X NAG_min-observed-lipschitz_objective_Y NAG_min-observed-lipschitz_hpwl_X NAG_min-observed-lipschitz_hpwl_Y NAG_min-observed-lipschitz_euclidean_norm_X NAG_min-observed-lipschitz_euclidean_norm_Y NAG_barzilai-borwein_time_X NAG_barzilai-borwein_time_Y NAG_barzilai-borwein_objective_X NAG_barzilai-borwein_objective_Y NAG_barzilai-borwein_hpwl_X NAG_barzilai-borwein_hpwl_Y NAG_barzilai-borwein_euclidean_norm_X NAG_barzilai-borwein_euclidean_norm_Y NAG_backtracking-line-search_time_X NAG_backtracking-line-search_time_Y NAG_backtracking-line-search_objective_X NAG_backtracking-line-search_objective_Y NAG_backtracking-line-search_hpwl_X NAG_backtracking-line-search_hpwl_Y NAG_backtracking-line-search_euclidean_norm_X NAG_backtracking-line-search_euclidean_norm_Y GD_constant_time_X GD_constant_time_Y GD_constant_objective_X GD_constant_objective_Y GD_constant_hpwl_X GD_constant_hpwl_Y GD_constant_euclidean_norm_X GD_constant_euclidean_norm_Y GD_scaled-by-sqrt_time_X GD_scaled-by-sqrt_time_Y GD_scaled-by-sqrt_objective_X GD_scaled-by-sqrt_objective_Y GD_scaled-by-sqrt_hpwl_X GD_scaled-by-sqrt_hpwl_Y GD_scaled-by-sqrt_euclidean_norm_X GD_scaled-by-sqrt_euclidean_norm_Y GD_observed-lipschitz_time_X GD_observed-lipschitz_time_Y GD_observed-lipschitz_objective_X GD_observed-lipschitz_objective_Y GD_observed-lipschitz_hpwl_X GD_observed-lipschitz_hpwl_Y GD_observed-lipschitz_euclidean_norm_X GD_observed-lipschitz_euclidean_norm_Y GD_min-observed-lipschitz_time_X GD_min-observed-lipschitz_time_Y GD_min-observed-lipschitz_objective_X GD_min-observed-lipschitz_objective_Y GD_min-observed-lipschitz_hpwl_X GD_min-observed-lipschitz_hpwl_Y GD_min-observed-lipschitz_euclidean_norm_X GD_min-observed-lipschitz_euclidean_norm_Y GD_barzilai-borwein_time_X GD_barzilai-borwein_time_Y GD_barzilai-borwein_objective_X GD_barzilai-borwein_objective_Y GD_barzilai-borwein_hpwl_X GD_barzilai-borwein_hpwl_Y GD_barzilai-borwein_euclidean_norm_X GD_barzilai-borwein_euclidean_norm_Y GD_backtracking-line-search_time_X GD_backtracking-line-search_time_Y GD_backtracking-line-search_objective_X GD_backtracking-line-search_objective_Y GD_backtracking-line-search_hpwl_X GD_backtracking-line-search_hpwl_Y GD_backtracking-line-search_euclidean_norm_X GD_backtracking-line-search_euclidean_norm_Y
468 2984.8 2979.8 2.17976 2.51286 3.11469 3.8038 0.0797604425 1.129147535 3197.6 3192.2999999999997 2.63528 1.08162 3.17212 2.11717 0.009743842499999999 0.07051463499999999 3082.2 3075.8 2.17782 1.0983 3.12506 2.07623 0.0921449875 0.0727590825 3271.1 3264.3999999999996 2.17976 1.0981 3.11469 2.07392 0.0797604425 0.05505534 3118.2999999999997 3112.2 2.18069 1.1004 3.09629 2.06432 0.0046055325 0.0028155299999999997 4579.900000000001 4579.8 2.25556 1.11454 3.04303 2.02023 0.006209495000000001 0.00276014 2139.4 2131.6 2.72443 4.85918 3.20507 5.26982 0.013527587499999999 1.104959015 2260.2 2252.2 2.77175 1.56397 3.23439 2.03815 0.019179067499999997 0.0210438075 2144.3999999999996 2137.0 2.54717 1.26447 3.17196 1.92133 0.252113835 0.13268179 2236.5 2228.6 2.72443 1.52961 3.20507 2.02374 0.013527587499999999 0.0191411275 2220.7000000000003 2212.9 2.22837 1.10754 3.01706 2.00895 0.005154115 0.005637275 3776.4 3776.4 2.72443 1.59292 3.20507 2.0432 0.013527587499999999 0.0222130825
469 2991.3 2986.4 2.17942 8.19032 3.11579 9.36586 0.080396375 1.0963422674999999 3204.3999999999996 3199.2 2.635 1.08144 3.17202 2.11735 0.009737895 0.069066565 3088.6 3082.2 2.17748 1.09808 3.12631 2.07682 0.0928932575 0.0727161725 3277.7999999999997 3271.1 2.17942 1.09788 3.11579 2.0745 0.080396375 0.055049825 3124.7 3118.2999999999997 2.18036 1.10016 3.09712 2.06492 0.0046157475000000005 0.002803375 4589.400000000001 4589.3 2.25456 1.11433 3.0428 2.02077 0.006186915 0.0027535275 2144.0 2136.3 2.72435 8.88892 3.20503 9.28794 0.0135213225 1.0936677099999998 2265.0 2256.9 2.77174 1.56377 3.23439 2.03809 0.0191775925 0.0210336925 2149.2 2141.5 2.58294 1.2614 3.22926 1.91355 0.4666001525 0.00824657 2241.3999999999996 2233.2999999999997 2.72435 1.52928 3.20503 2.02363 0.0135213225 0.0191260475 2225.3 2217.6000000000004 2.22835 1.10754 3.01706 2.00887 0.0051534250000000005 0.0025378025 3784.4 3784.4 2.72435 1.59262 3.20503 2.04312 0.0135213225 0.022197265
470 2997.7 2992.8 2.17912 2.49628 3.1163 3.78934 0.0797577025 1.128001175 3211.2999999999997 3206.1 2.63472 1.08127 3.17191 2.11785 0.009731965 0.067747865 3095.3 3088.6 2.17722 1.09786 3.12659 2.07736 0.09191205250000001 0.0727161625 3284.7999999999997 3277.7999999999997 2.17912 1.09766 3.1163 2.07505 0.0797577025 0.0550704925 3130.8999999999996 3124.7 2.18004 1.09993 3.09793 2.06551 0.0046167375 0.00279073 4599.3 4599.2 2.25357 1.11413 3.04259 2.02132 0.006164395 0.0027472425 2148.6 2141.0 2.72426 4.87702 3.20499 5.28722 0.013515072500000001 1.1082533925 2269.7 2261.7 2.77173 1.56357 3.23438 2.03803 0.0191761225 0.0210236025 2153.7999999999997 2146.1 2.53627 1.26138 3.13307 1.91353 0.045254135 0.0081765675 2246.2 2238.1 2.72426 1.52894 3.20499 2.02351 0.013515072500000001 0.0191110025 2229.9 2222.3 2.22818 1.10754 3.01704 2.00887 0.0051510125000000006 0.00228573 3792.2000000000003 3792.2000000000003 2.72426 1.59232 3.20499 2.04304 0.013515072500000001 0.022181484999999997
471 3004.1 2999.2 2.17879 8.18409 3.1174 9.36195 0.08039636 1.0915086125 3218.1 3213.0 2.63443 1.0811 3.17181 2.11804 0.0097260525 0.06630907500000001 3101.9 3095.3 2.17689 1.09764 3.12785 2.07794 0.09264149249999999 0.07266727 3291.6 3284.7999999999997 2.17879 1.09744 3.1174 2.07562 0.08039636 0.055064827499999996 3137.1 3130.8999999999996 2.17972 1.09969 3.09874 2.06612 0.004600760000000001 0.00277765 4608.900000000001 4608.8 2.25258 1.11392 3.04237 2.02186 0.00614202 0.0027412825 2153.1 2145.5 2.72418 8.906 3.20495 9.30456 0.0135088375 1.0936343750000002 2274.6 2266.4 2.77172 1.56337 3.23437 2.03797 0.0191746525 0.02101354 2158.2999999999997 2150.7 2.53593 1.26118 3.12958 1.91347 0.012477114999999999 0.0082085925 2250.8999999999996 2242.8999999999996 2.72418 1.52861 3.20495 2.0234 0.0135088375 0.019095992500000002 2234.7000000000003 2226.9 2.22805 1.10753 3.01709 2.00887 0.0058178425 0.0022690600000000003 3800.0 3800.0 2.72418 1.59202 3.20495 2.04296 0.0135088375 0.022165742500000002
472 3010.6 3005.8 2.1785 2.41053 3.11792 3.71186 0.079755615 1.12912251 3224.8999999999996 3219.7999999999997 2.63415 1.08092 3.17171 2.11854 0.009720155 0.06498728 3108.4 3101.9 2.17662 1.09743 3.12812 2.07848 0.0916586625 0.072660725 3298.2999999999997 3291.6 2.1785 1.09723 3.11792 2.07617 0.079755615 0.05508512 3143.2999999999997 3137.1 2.1794 1.09946 3.09955 2.0667 0.004589535 0.00276422 4618.700000000001 4618.6 2.2516 1.11372 3.04216 2.0224 0.0061198675 0.002735645 2157.8 2150.1 2.7241 4.85853 3.20492 5.2706 0.0135026175 1.1049672350000002 2279.4 2271.2 2.77172 1.56318 3.23437 2.03792 0.019173185 0.0210035025 2162.8999999999996 2155.2999999999997 2.53589 1.26009 3.12915 1.91402 0.0083859525 0.043706682499999996 2255.6 2247.6 2.7241 1.52827 3.20492 2.02328 0.0135026175 0.019081015 2239.4 2231.6000000000004 2.22804 1.10753 3.01703 2.00889 0.0051438325 0.0022438475000000004 3808.2000000000003 3808.2000000000003 2.7241 1.59173 3.20492 2.04288 0.0135026175 0.022150035
473 3017.0 3012.2 2.17817 8.19066 3.11901 9.36641 0.080396955 1.09065257 3231.7 3226.6 2.63387 1.08076 3.1716 2.11874 0.0097142775 0.063552115 3114.9 3108.4 2.1763 1.09721 3.12938 2.07905 0.09238326999999999 0.07260575749999999 3305.3999999999996 3298.2999999999997 2.17817 1.09702 3.11901 2.07674 0.080396955 0.055079304999999995 3149.7 3143.2999999999997 2.17908 1.09923 3.10034 2.0673 0.0045956925 0.00275052 4628.3 4628.2 2.25062 1.11351 3.04196 2.02295 0.0060980175000000005 0.00273032 2162.3 2154.7 2.72402 8.88822 3.20488 9.28868 0.0134964125 1.09367076 2284.2 2276.0 2.77171 1.56298 3.23436 2.03786 0.01917172 0.0209934925 2167.3999999999996 2159.7999999999997 2.53586 1.28808 3.12914 1.9593 0.008382795 0.32956896 2260.5 2252.3999999999996 2.72402 1.52794 3.20488 2.02317 0.0134964125 0.01906607 2244.0 2236.3 2.22803 1.10752 3.01703 2.0089 0.0051421175000000005 0.0022429424999999997 3816.0 3816.0 2.72402 1.59143 3.20488 2.04279 0.0134964125 0.022134365
474 3023.4 3018.6 2.17788 2.42657 3.11954 3.72487 0.07975418249999999 1.1294869925 3238.5 3233.3999999999996 2.63359 1.08059 3.1715 2.11924 0.009708415 0.062222522499999995 3121.7 3114.9 2.17604 1.097 3.12965 2.07959 0.0914000375 0.07259267250000001 3312.2 3305.3999999999996 2.17788 1.0968 3.11954 2.07728 0.07975418249999999 0.0550992075 3155.8999999999996 3149.7 2.17876 1.099 3.10114 2.06788 0.004608615 0.0027366475 4638.0 4637.9 2.24965 1.11331 3.04176 2.02349 0.0060765375 0.0027253 2166.9 2159.2 2.72394 4.87636 3.20484 5.28799 0.0134902225 1.1082526 2288.9 2280.7999999999997 2.7717 1.56279 3.23435 2.0378 0.019170257500000003 0.0209835075 2172.1 2164.3999999999996 2.53499 1.25966 3.12885 1.91358 0.008844234999999999 0.0381668925 2265.2999999999997 2257.1 2.72394 1.5276 3.20484 2.02305 0.0134902225 0.01905116 2248.6000000000004 2240.9 2.22802 1.10743 3.01703 2.00907 0.0051417575 0.0022379825 3823.8 3823.8 2.72394 1.59113 3.20484 2.04271 0.0134902225 0.022118732500000002
475 3029.9 3025.0 2.17756 8.18502 3.12064 9.36141 0.0803982425 1.0925075549999999 3245.2999999999997 3240.2 2.63331 1.08043 3.1714 2.11945 0.0097025675 0.060786717500000004 3128.2 3121.7 2.17572 1.09679 3.13092 2.08016 0.092134775 0.072531745 3318.8999999999996 3312.2 2.17756 1.0966 3.12064 2.07785 0.0803982425 0.055093235 3162.0 3155.8999999999996 2.17845 1.09876 3.10194 2.06848 0.0046108 0.002722695 4647.700000000001 4647.6 2.24868 1.11311 3.04156 2.02403 0.0060554925 0.0027205750000000003 2171.4 2163.8 2.72385 8.90523 3.2048 9.30522 0.0134840475 1.09363206 2293.7 2285.5 2.77169 1.56259 3.23435 2.03774 0.0191687975 0.02097355 2176.7 2169.1 2.54694 1.25938 3.1823 1.91303 0.2831447575 0.013216345000000001 2270.1 2262.2 2.72385 1.52727 3.2048 2.02294 0.0134840475 0.019036282499999998 2253.3 2245.5 2.22704 1.10735 3.01695 2.00939 0.0051148224999999995 0.007536595 3832.0 3832.0 2.72385 1.59084 3.2048 2.04263 0.0134840475 0.0221031325
476 3036.4 3031.5 2.17728 2.42039 3.12117 3.72332 0.0797534625 1.1297244525 3252.2 3247.0 2.63302 1.08026 3.17129 2.11995 0.00969674 0.0594459975 3134.6 3128.2 2.17546 1.09658 3.13121 2.0807 0.09115912749999999 0.072512305 3326.0 3318.8999999999996 2.17728 1.09639 3.12117 2.07839 0.0797534625 0.0551127325 3168.3999999999996 3162.0 2.17814 1.09853 3.10273 2.06905 0.0046075025 0.002708775 4657.200000000001 4657.1 2.24772 1.11291 3.04137 2.02457 0.00603494 0.00271613 2176.0 2168.3 2.72377 4.85789 3.20476 5.27139 0.013477887499999999 1.1049754600000001 2298.6 2290.2 2.77169 1.56239 3.23434 2.03768 0.019167339999999998 0.0209636175 2181.2 2173.7 2.59296 1.25933 3.2554 1.91296 0.5133679825 0.008312469999999999 2274.7999999999997 2267.0 2.72377 1.52694 3.20476 2.02282 0.013477887499999999 0.019021437500000002 2258.0 2250.2000000000003 2.22551 1.10734 3.01823 2.00923 0.01350324 0.0022614375 3839.8 3839.8 2.72377 1.59054 3.20476 2.04255 0.013477887499999999 0.02208757
477 3042.8 3037.9 2.17697 8.17325 3.12228 9.35191 0.0804002175 1.0927011150000001 3259.0 3253.8999999999996 2.63274 1.0801 3.17119 2.12018 0.009690925 0.0580065975 3141.3 3134.6 2.17515 1.09638 3.13247 2.08127 0.0919020975 0.07244571000000001 3332.7 3326.0 2.17697 1.09618 3.12228 2.07896 0.0804002175 0.0551065825 3174.6 3168.3999999999996 2.17783 1.09831 3.10352 2.06964 0.0046137425 0.0026949875 4667.1 4667.0 2.24677 1.11271 3.04118 2.02511 0.0060149274999999995 0.0027119475 2180.6 2173.0 2.72369 8.88753 3.20472 9.28941 0.013471740000000001 1.09367383 2303.4 2295.1 2.77168 1.5622 3.23433 2.03762 0.019165885 0.02095371 2185.7999999999997 2178.2 2.53325 1.2593 3.13625 1.91294 0.0718406325 0.0081767275 2279.7 2271.7 2.72369 1.5266 3.20472 2.02271 0.013471740000000001 0.0190066275 2262.6000000000004 2254.9 2.22535 1.10734 3.01685 2.00924 0.005227735 0.002226575 3847.9 3847.9 2.72369 1.59024 3.20472 2.04247 0.013471740000000001 0.022072045
478 3049.3 3044.3 2.17669 2.44137 3.12281 3.74088 0.07975341749999999 1.1267140649999998 3265.7999999999997 3260.7 2.63246 1.07994 3.17108 2.12066 0.009685129999999998 0.0566527125 3147.8 3141.3 2.17489 1.09617 3.13277 2.08181 0.090930985 0.07242026250000001 3339.2999999999997 3332.7 2.17669 1.09598 3.12281 2.0795 0.07975341749999999 0.055125645 3180.7 3174.6 2.17752 1.09808 3.10432 2.07021 0.004631335 0.00268146 4676.8 4676.7 2.24582 1.11251 3.041 2.02564 0.0059954925000000004 0.0027080150000000002 2185.1 2177.5 2.72361 4.8757 3.20468 5.28875 0.01346561 1.108251785 2308.2 2300.0 2.77167 1.562 3.23432 2.03756 0.019164432500000002 0.02094383 2190.3999999999996 2182.7999999999997 2.53244 1.25901 3.12868 1.91284 0.0199427525 0.0087135775 2284.6 2276.5 2.72361 1.52627 3.20468 2.0226 0.01346561 0.0189918475 2267.1000000000004 2259.6000000000004 2.22531 1.10734 3.0168 2.00924 0.0052487375 0.0022256225 3855.8 3855.8 2.72361 1.58995 3.20468 2.04239 0.01346561 0.0220565525
479 3055.8 3050.7 2.17638 8.17041 3.12391 9.34669 0.0804028175 1.0932384175 3272.7 3267.5 2.63218 1.07979 3.17098 2.12092 0.00967935 0.0552079625 3154.2 3147.8 2.17457 1.09597 3.13403 2.08238 0.09168453750000001 0.072347965 3346.2999999999997 3339.2999999999997 2.17638 1.09578 3.12391 2.08007 0.0804028175 0.05511929 3187.0 3180.7 2.17722 1.09785 3.10511 2.0708 0.0046488525 0.00266829 4686.700000000001 4686.6 2.24488 1.11231 3.04083 2.02618 0.005976670000000001 0.0027043124999999997 2189.6 2182.1 2.72353 8.90447 3.20464 9.30588 0.013459495 1.09362975 2312.9 2304.7999999999997 2.77166 1.56181 3.23432 2.0375 0.0191629825 0.020933975 2195.1 2187.3999999999996 2.53236 1.25894 3.12778 1.91479 0.00844162 0.048003657500000005 2289.6 2281.2999999999997 2.72353 1.52594 3.20464 2.02248 0.013459495 0.018977102500000002 2271.8 2264.2000000000003 2.22529 1.10734 3.01685 2.00924 0.00536121 0.0022253525 3863.7000000000003 3863.7000000000003 2.72353 1.58966 3.20464 2.0423 0.013459495 0.0220410975
480 3062.2 3057.1 2.17612 2.47419 3.12443 3.77147 0.0797539425 1.1264219 3279.5 3274.3999999999996 2.6319 1.07963 3.17087 2.1214 0.009673584999999998 0.05384003 3160.7 3154.2 2.17432 1.09577 3.13434 2.08291 0.0907092875 0.0706115575 3353.1 3346.2999999999997 2.17612 1.09558 3.12443 2.08061 0.0797539425 0.055137115 3193.3999999999996 3187.0 2.17692 1.09763 3.10591 2.07137 0.00466005 0.0026555974999999997 4696.200000000001 4696.1 2.24395 1.11211 3.04065 2.02671 0.00595847 0.0027008225 2194.3 2186.6 2.72345 4.85726 3.2046 5.27217 0.0134533925 1.10498369 2317.7999999999997 2309.5 2.77166 1.56162 3.23431 2.03745 0.019161532499999998 0.020924144999999998 2199.7 2192.0 2.53233 1.26188 3.12776 1.92108 0.00839602 0.1412762375 2294.3999999999996 2286.2 2.72345 1.52561 3.2046 2.02237 0.0134533925 0.01896239 2276.6000000000004 2268.8 2.22528 1.10732 3.01681 2.00927 0.0050349025000000006 0.0022243025 3871.8 3871.8 2.72345 1.58936 3.2046 2.04222 0.0134533925 0.0220256775
481 3068.7 3063.5 2.17581 8.12218 3.12552 9.30576 0.08040588750000001 1.0880985375 3286.2999999999997 3281.2 2.63161 1.07948 3.17077 2.12167 0.009667835 0.052389275 3167.4 3160.7 2.174 1.09552 3.1356 2.08328 0.091466435 0.07074264499999999 3359.7 3353.1 2.17581 1.09538 3.12552 2.08117 0.08040588750000001 0.0551291225 3199.5 3193.3999999999996 2.17662 1.09741 3.10672 2.07195 0.0046723875 0.0026434725 4706.0 4705.9 2.24302 1.11191 3.04049 2.02724 0.005940905 0.002697525 2198.8 2191.3 2.72337 8.88685 3.20456 9.29014 0.013447305 1.09367692 2322.6 2314.2999999999997 2.77165 1.56142 3.2343 2.03739 0.0191600875 0.02091434 2204.3999999999996 2196.7 2.53192 1.25837 3.12768 1.9129 0.0088162525 0.01237817 2299.2 2291.0 2.72337 1.52528 3.20456 2.02225 0.013447305 0.0189477075 2281.2000000000003 2273.4 2.22527 1.10729 3.0168 2.00934 0.00503381 0.0022245249999999998 3879.6000000000004 3879.6000000000004 2.72337 1.58907 3.20456 2.04214 0.013447305 0.022010292499999997
482 3075.1 3070.0 2.17554 2.45085 3.12605 3.74978 0.07975486999999999 1.1248477700000001 3293.2 3288.0 2.63133 1.07933 3.17067 2.12214 0.0096621025 0.0510074925 3173.9 3167.5 2.17374 1.09532 3.13591 2.08382 0.0905193275 0.07112867 3366.7 3359.7 2.17554 1.09517 3.12605 2.08171 0.07975486999999999 0.055145875 3205.6 3199.5 2.17632 1.09719 3.10752 2.07251 0.0046932325 0.0026320225 4715.6 4715.5 2.2421 1.11171 3.04034 2.02777 0.0059239675 0.0026944025 2203.3 2195.7 2.72329 4.87505 3.20452 5.28951 0.0134412325 1.1082509475 2327.2999999999997 2319.2 2.77164 1.56123 3.2343 2.03733 0.0191586425 0.02090456 2209.0 2201.3999999999996 2.53145 1.25833 3.13067 1.91264 0.0340467175 0.008043225 2304.0 2295.7999999999997 2.72329 1.52495 3.20452 2.02214 0.0134412325 0.01893306 2285.8 2278.1000000000004 2.22526 1.10727 3.0168 2.00938 0.0050332175 0.0023592375 3887.5 3887.5 2.72329 1.58877 3.20452 2.04206 0.0134412325 0.0219949425
483 3081.5 3076.4 2.17524 8.11444 3.12715 9.2956 0.080409295 1.092311105 3300.0 3294.8999999999996 2.63105 1.07918 3.17056 2.12242 0.009656385 0.0495510875 3180.3 3173.9 2.17343 1.09512 3.13716 2.08442 0.091287035 0.0714202775 3373.5 3366.7 2.17524 1.09497 3.12715 2.08226 0.080409295 0.055137825 3212.1 3205.6 2.17603 1.09697 3.10833 2.07309 0.0047201075 0.0026213075 4725.200000000001 4725.1 2.24119 1.11151 3.04021 2.0283 0.00590764 0.00269143 2207.8 2200.3 2.7232 8.90372 3.20448 9.30653 0.013435174999999999 1.093627445 2332.0 2323.9 2.77163 1.56104 3.23429 2.03727 0.0191572025 0.020894805000000002 2213.6 2206.0 2.53932 1.2583 3.16775 1.91264 0.21763297 0.0080336325 2308.8999999999996 2300.5 2.7232 1.52462 3.20448 2.02202 0.013435174999999999 0.0189184425 2290.4 2282.8 2.22516 1.10727 3.0168 2.00938 0.0050292225000000005 0.0022235 3895.6000000000004 3895.6000000000004 2.7232 1.58848 3.20448 2.04198 0.013435174999999999 0.021979627499999998
484 3088.0 3082.8 2.17498 2.43583 3.12768 3.739 0.0797560875 1.129938575 3306.8999999999996 3301.7 2.63077 1.07904 3.17046 2.12289 0.009650684999999999 0.048156660000000004 3187.1 3180.3 2.17316 1.09493 3.13748 2.08498 0.0903358875 0.0711677025 3380.1 3373.5 2.17498 1.09477 3.12768 2.08279 0.0797560875 0.05515436 3218.3999999999996 3212.2 2.17574 1.09676 3.10913 2.07365 0.0047452175 0.0026114025000000003 4735.1 4735.0 2.24028 1.11131 3.04008 2.02883 0.00589189 0.002688595 2212.5 2204.7 2.72312 4.85664 3.20444 5.27295 0.0134291325 1.104991925 2336.7999999999997 2328.7 2.77163 1.56084 3.23428 2.03721 0.019155762500000003 0.020885075 2218.2 2210.6 2.53218 1.2578 3.1398 1.91246 0.08732101 0.00831261 2313.7 2305.5 2.72312 1.52429 3.20444 2.02191 0.0134291325 0.0189038575 2295.1000000000004 2287.4 2.22445 1.10726 3.01671 2.00938 0.005426179999999999 0.0022204175 3903.4 3903.4 2.72312 1.58819 3.20444 2.04189 0.0134291325 0.021964345000000003
485 3094.5 3089.4 2.17468 8.15457 3.12877 9.33775 0.0804129125 1.0867882199999999 3313.7 3308.5 2.63049 1.07889 3.17035 2.12319 0.0096449975 0.0466959375 3193.7 3187.1 2.17285 1.09473 3.13873 2.08551 0.0911194975 0.07082635999999999 3386.8999999999996 3380.1 2.17468 1.09457 3.12877 2.08333 0.0804129125 0.055146385 3224.7 3218.3999999999996 2.17545 1.09654 3.10994 2.07423 0.00476772 0.0026023375 4744.6 4744.5 2.23938 1.11112 3.03996 2.02935 0.0058766800000000004 0.002685875 2217.1 2209.3 2.72304 8.88618 3.2044 9.29087 0.0134231025 1.09368003 2341.6 2333.4 2.77162 1.56065 3.23428 2.03715 0.019154325 0.02087537 2222.7 2215.2 2.53086 1.26103 3.12829 1.92431 0.017636007500000002 0.16832477499999998 2318.5 2310.2999999999997 2.72304 1.52396 3.2044 2.0218 0.0134231025 0.018889305 2299.8 2292.0 2.22442 1.10726 3.01716 2.00938 0.00712106 0.00222004 3911.5 3911.5 2.72304 1.5879 3.2044 2.04181 0.0134231025 0.021949100000000003
486 3100.9 3095.8 2.17441 2.43134 3.12931 3.73063 0.07975743249999999 1.1305972 3320.6 3315.3999999999996 2.63021 1.07875 3.17025 2.12365 0.009639327500000001 0.045291044999999995 3200.1 3193.7 2.17258 1.09452 3.13905 2.08599 0.090190445 0.0708268425 3393.7999999999997 3386.8999999999996 2.17441 1.09437 3.12931 2.08386 0.07975743249999999 0.055162772500000005 3231.2 3224.7 2.17517 1.09633 3.11073 2.07478 0.004793095 0.002594145 4754.5 4754.4 2.23849 1.11092 3.03984 2.02987 0.005861955 0.0026832525 2221.6 2213.9 2.72296 4.87441 3.20436 5.29027 0.0134170875 1.10825009 2346.4 2338.4 2.77161 1.56046 3.23427 2.0371 0.0191528925 0.02086569 2227.2999999999997 2219.7999999999997 2.53077 1.29262 3.12777 1.97824 0.014455534999999999 0.42741770500000004 2323.2 2315.1 2.72296 1.52363 3.20436 2.02168 0.0134170875 0.0188747825 2304.4 2296.8 2.2244 1.10726 3.01675 2.00939 0.0049990175 0.002219665 3919.3 3919.3 2.72296 1.5876 3.20436 2.04173 0.0134170875 0.021933887500000002
487 3107.3 3102.2 2.17411 8.17818 3.1304 9.35917 0.08041656999999999 1.0898829625000002 3327.3999999999996 3322.2 2.62992 1.07861 3.17014 2.12396 0.009633672499999999 0.0438282875 3206.8 3200.1 2.17226 1.09433 3.1403 2.08655 0.09099006 0.070957565 3400.5 3393.7999999999997 2.17411 1.09418 3.1304 2.08441 0.08041656999999999 0.055154932500000003 3237.6 3231.2 2.17489 1.09612 3.11153 2.07535 0.0048231075 0.0025868074999999997 4764.0 4763.9 2.23761 1.11072 3.03974 2.0304 0.005847649999999999 0.0026807099999999998 2226.1 2218.4 2.72288 8.90297 3.20433 9.30719 0.0134110875 1.093625145 2351.1 2343.1 2.7716 1.56027 3.23426 2.03704 0.01915146 0.020856035 2231.7999999999997 2224.2999999999997 2.53058 1.256 3.12711 1.91229 0.008398059999999999 0.015114035 2328.1 2319.7999999999997 2.72288 1.52331 3.20433 2.02157 0.0134110875 0.0188602925 2309.0 2301.4 2.22439 1.10724 3.01675 2.00942 0.004996175 0.002218715 3927.1000000000004 3927.1000000000004 2.72288 1.58731 3.20433 2.04165 0.0134110875 0.02191871
488 3113.8 3108.8 2.17385 2.45482 3.13094 3.75596 0.0797587425 1.1258584550000001 3334.3999999999996 3329.1 2.62964 1.07847 3.17004 2.12441 0.0096280325 0.042416095 3213.3 3206.8 2.17199 1.09415 3.14063 2.08711 0.0900691475 0.0687120975 3407.2 3400.5 2.17385 1.09399 3.13094 2.08493 0.0797587425 0.05517119 3243.7999999999997 3237.6 2.17461 1.09591 3.11233 2.0759 0.0048543475 0.002580315 4773.900000000001 4773.8 2.23673 1.11053 3.03965 2.03092 0.00583369 0.00267823 2230.6 2222.9 2.7228 4.85602 3.20429 5.27373 0.0134051 1.1050001649999999 2355.9 2347.7999999999997 2.7716 1.56008 3.23426 2.03698 0.019150030000000002 0.0208464025 2236.5 2228.8999999999996 2.53045 1.25595 3.12704 1.91204 0.008439225 0.008083539999999998 2332.8999999999996 2324.7 2.7228 1.52298 3.20429 2.02145 0.0134051 0.018845835000000002 2313.6000000000004 2306.0 2.22438 1.10722 3.01675 2.00947 0.004995635 0.0022327824999999997 3935.2000000000003 3935.2000000000003 2.7228 1.58702 3.20429 2.04157 0.0134051 0.021903567500000002
